epoch,train_total_loss,train_kd_loss,train_ce_loss,train_acc,train_f1,train_precision,train_recall,val_total_loss,val_kd_loss,val_ce_loss,val_acc,val_f1,val_precision,val_recall,best_epoch
40,0.9503459663767564,1.2017393692543632,0.1961657434064699,94.34276206322795,94.30926174420813,94.36914501993063,94.34276206322795,1.2468627583649423,1.4335757692654927,0.6867236792813856,84.61538461538461,84.20773167566621,85.18718798071026,84.61538461538461,25
41,0.9026320576667786,1.1354804384080988,0.20408691026539982,95.34109816971714,95.29514324503036,95.35115471666946,95.34109816971714,1.1352531876828935,1.3266594807306926,0.561034357175231,86.15384615384616,86.0288419032581,86.10629754860526,86.15384615384616,25
42,1.0409553615670455,1.3133309122763182,0.22382869568996525,92.34608985024958,92.28353236698416,92.31093712966494,92.34608985024958,1.2340961297353108,1.4005376083983316,0.7347717002640921,82.3076923076923,81.86744783383439,81.8766739333541,82.3076923076923,25
43,0.8791928483467353,1.1147665695140236,0.1724717014493715,95.00831946755407,94.9945677343721,95.12468913491645,95.00831946755409,1.7207325084341898,1.942866947915819,1.0543291469407323,82.3076923076923,81.74466467776695,82.63460914730263,82.3076923076923,25
44,0.8208452506284964,1.0472915886264098,0.1415062693413347,95.00831946755407,94.9786447820596,95.00087450514584,95.00831946755409,1.356269138554732,1.509689754082097,0.8960072406461879,81.53846153846153,81.00303360423676,81.65722839252251,81.53846153846153,25
45,0.7900421886067641,1.0034723564198142,0.14975170723750794,94.34276206322795,94.30562826140655,94.32421822789553,94.34276206322795,1.2171805302302043,1.40128283864922,0.6648736341642992,82.3076923076923,81.35105062211126,82.07927569020919,82.3076923076923,25
46,0.8318163887842706,1.0550843520384086,0.16201253405674115,94.67554076539102,94.64688611363707,94.65622056319803,94.67554076539102,1.4058095663785934,1.5548289501004748,0.9587514599107736,81.53846153846153,81.0352286125482,81.01706144930722,81.53846153846153,25
47,0.7680945376816549,0.9766837013395209,0.14232708904340766,95.84026622296173,95.825893797818,95.88591470729767,95.84026622296173,0.8569442211753793,0.9373373641735978,0.6157648185346463,84.61538461538461,84.34819285804508,84.34075489727664,84.61538461538461,47
48,0.7435680023933712,0.9409273690298984,0.1514898747646887,94.50915141430949,94.4884455816022,94.48621568323429,94.50915141430949,0.972854968574312,1.1013378534052107,0.5874063056932451,83.84615384615384,83.59860109129527,83.62211793511527,83.84615384615385,47
49,0.8328587005012914,1.0673292436097797,0.12944710099652998,94.84193011647254,94.84475545745738,94.91547176481248,94.84193011647255,1.4075356961952314,1.5459184042281575,0.9923876672790155,78.46153846153847,76.96508531560077,79.7542159098763,78.46153846153847,47
50,0.823032809715522,1.034817007811446,0.1876802377733647,94.84193011647254,94.80207124009131,94.9244655368836,94.84193011647255,1.2866124891572528,1.3791850838396285,1.0088946584922571,78.46153846153847,77.71030923554427,79.89271180170182,78.46153846153847,47
51,0.7509803983726,0.9550661397607703,0.13872315037358357,96.83860232945092,96.82435895436423,96.88452285340013,96.83860232945092,0.9141002810663648,1.0296916829215155,0.5673260353570286,83.84615384615384,83.76968236367213,84.52747252747253,83.84615384615385,47
52,0.826427540496776,1.05278022901008,0.14736943528374755,94.34276206322795,94.30537690333826,94.38336629253064,94.34276206322795,0.9009761959314346,0.9866423871782091,0.6439776376355439,81.53846153846153,80.47345511631227,81.6021414482953,81.53846153846153,47
53,0.7706220608792806,0.9736670632111398,0.16148702915310614,94.67554076539102,94.64285381290827,94.69059345549347,94.67554076539102,1.327562736140357,1.4790808426009283,0.8730084275170561,81.53846153846153,80.31056663379039,80.95027847680367,81.53846153846153,47
54,0.8159262447764999,1.0262545033505088,0.18494149551598207,94.50915141430949,94.49135828231695,94.50385067909424,94.50915141430949,0.9242950590948263,0.9808949182430903,0.7544955194573251,80.76923076923077,79.42149594968025,79.99169392480428,80.76923076923077,47
55,0.6619604575006586,0.8524098274739165,0.09061234093908417,96.1730449251248,96.14188266786292,96.16198277595949,96.1730449251248,1.2579684116774135,1.3757486542065938,0.9046276508834126,83.07692307692308,82.41123717894473,83.04495504495505,83.07692307692308,47
56,0.702038966903561,0.8953399830742886,0.12213589748563736,96.00665557404326,95.9873407013683,95.99820343580744,96.00665557404326,1.06752992918094,1.1927456508080165,0.691882699314091,83.84615384615384,83.42549034020607,84.01538461538462,83.84615384615385,47
57,0.6479519397804612,0.8354316134201852,0.08551290748934996,96.1730449251248,96.17132612551535,96.22166944600569,96.1730449251248,1.0307576358318329,1.1533828899264336,0.6628817965000862,84.61538461538461,84.38556533791875,84.42657790927022,84.61538461538461,47
58,0.7114998172772559,0.9074103330311022,0.12376827496949486,96.50582362728785,96.48901476063574,96.4941085962262,96.50582362728785,1.0622477216853037,1.1800193248523607,0.7089329471642082,85.38461538461539,85.01700216694648,85.06597633136094,85.38461538461539,47
59,0.6592040218805012,0.8437542287926925,0.10555346964515354,96.1730449251248,96.16447336905655,96.18544590402739,96.1730449251248,0.8682047633661164,0.9604965953363312,0.5913292168160196,84.61538461538461,84.35089279235596,84.74499859115244,84.61538461538461,47
60,0.8170379843366774,1.0410951587714647,0.14486646619671342,95.6738768718802,95.66293763516906,95.68273223002085,95.6738768718802,1.2430059197876189,1.4408861555986934,0.6493651895402258,85.38461538461539,85.25126833950365,86.60242914979757,85.38461538461539,47
61,0.7196374257144175,0.9181982780757704,0.12395486627754412,96.33943427620632,96.3118956050675,96.34216607274416,96.33943427620633,1.049190437214242,1.1765779364440176,0.6670279257690103,83.84615384615384,83.42994984109966,83.47140039447731,83.84615384615385,47
62,0.5434618843229193,0.6949924834464726,0.08887006882670041,97.33777038269551,97.31635847920992,97.35313708428512,97.33777038269551,1.0247540556722217,1.1555385225349002,0.6324005685169646,84.61538461538461,84.2468070879772,84.283572837419,84.61538461538461,47
63,0.6503574808961466,0.834333114718136,0.09843058210160387,96.67221297836939,96.65606788612389,96.68983327871308,96.67221297836939,1.4113326221704483,1.5906861573457718,0.8732719570389109,80.76923076923077,80.2164265914266,82.12387113123893,80.76923076923077,47
64,0.6415799711095659,0.8200513124465942,0.10616593881461181,95.50748752079866,95.49357007727066,95.50278683581408,95.50748752079868,1.3470899040500324,1.5181167812811003,0.8340091783948336,83.07692307692308,82.50370499525019,83.16930563989385,83.07692307692308,47
65,0.708504345464079,0.9136056045168325,0.0932006005528628,96.67221297836939,96.66765586194703,96.67436639379162,96.67221297836939,0.9953213185071945,1.1125336272848978,0.6436843559058616,83.07692307692308,82.35134908664321,82.33406593406593,83.07692307692308,47
66,0.5597989119981465,0.7133695918478464,0.09908688586131718,96.83860232945092,96.81285239611397,96.83574797306018,96.83860232945092,1.2817844243513212,1.4856350496411324,0.6702324167098495,84.61538461538461,84.43487261796932,86.08908948194662,84.61538461538461,47
67,0.5688312810502554,0.7249295703674618,0.10053641821784702,97.17138103161398,97.1677264291995,97.16667126767939,97.17138103161398,1.0600870500008266,1.2014415661493938,0.6360235592995499,85.38461538461539,85.04212454212454,85.3699877392185,85.38461538461539,47
68,0.7217095909934295,0.930809530380525,0.09440976016125396,96.33943427620632,96.29675621132726,96.36759103414205,96.33943427620633,1.5388325129946072,1.7585221777359645,0.8797634492317551,83.07692307692308,82.47213398082074,83.87069071279598,83.07692307692308,47
69,0.7569984452504861,0.9506476521492004,0.176050832427695,96.33943427620632,96.28928011143798,96.35262197100266,96.33943427620633,1.0918239313695166,1.2263978355460696,0.6881022448650229,83.84615384615384,83.47551624913172,83.5266272189349,83.84615384615385,47
70,0.6490474080568865,0.8258036488765165,0.11877870256093477,96.00665557404326,95.9835124017327,96.05979993439642,96.00665557404326,1.134196788072586,1.2934126282731693,0.6565492451142947,86.15384615384616,85.82075936883629,86.59601618425147,86.15384615384616,47
71,0.574100519873594,0.732497386242214,0.09890993341717771,97.50415973377704,97.49387424331145,97.54932273621543,97.50415973377704,1.0517246516214476,1.1974872648715973,0.6144367936583737,86.15384615384616,85.99413009350899,86.68639053254438,86.15384615384616,47
72,0.7008227415774998,0.9019791472115015,0.09735352552410118,97.67054908485856,97.66720070547335,97.67364073276833,97.67054908485858,0.9166245216296779,1.039157771401935,0.5490247754791603,86.15384615384616,85.86017157445731,86.14699357161962,86.15384615384616,47
73,0.697479786449357,0.8903690686351374,0.11881195499230862,95.6738768718802,95.65930352252148,95.6778040453777,95.6738768718802,1.124309657348527,1.3171299795309703,0.5458487177513436,87.6923076923077,87.57366617122713,87.98434096561188,87.6923076923077,47
74,0.6246593347505519,0.7975178917771891,0.10608366698617924,96.83860232945092,96.83133075810261,96.83892226546247,96.83860232945092,1.005445357826021,1.1436334691113896,0.5908810445333883,83.84615384615384,83.5715960682705,83.74384433118291,83.84615384615385,47
75,0.7040023046888804,0.9029265665694287,0.10722952610261641,96.50582362728785,96.48713572441247,96.49564231712347,96.50582362728785,1.1679087057709694,1.3513624494274457,0.6175475015034964,83.84615384615384,83.51004877030344,84.33655143776603,83.84615384615385,47
76,0.508880269370581,0.6546059290045186,0.07170328385300788,97.67054908485856,97.66744444785837,97.68433164113983,97.67054908485858,1.1940209244688351,1.3454612857765622,0.7396997368212195,80.76923076923077,79.47552318210558,81.32579185520362,80.76923076923077,47
77,0.4610185227111766,0.5980769093883666,0.04984335492267028,98.33610648918469,98.3297606624436,98.33599825338342,98.33610648918469,1.0937481423219044,1.2319776668316789,0.6790595460920991,85.38461538461539,85.01677706962518,85.51761101150667,85.38461538461539,47
78,0.6670922648749853,0.8431850095328531,0.1388140303683222,96.33943427620632,96.33504294789923,96.36004831294926,96.33943427620633,0.8239293611711926,0.9318218462997012,0.5002518862699313,83.84615384615384,82.64465738253848,84.13614163614163,83.84615384615385,78
79,0.5537028853830538,0.7113882228732109,0.0806469017529468,96.83860232945092,96.83864416111285,96.87304662131562,96.83860232945092,1.269184657269054,1.426395434472296,0.7975523201213137,83.07692307692308,82.46808746808748,83.13291827839765,83.07692307692308,78
80,0.48462940125088944,0.6255430798781546,0.061888367648383506,97.8369384359401,97.82959184175114,97.85748570658455,97.8369384359401,1.0830153359307184,1.248055713872115,0.5878942265100906,85.38461538461539,85.21592442645074,85.41229079044206,85.38461538461539,78
81,0.5924613311102516,0.7612012287503794,0.08624162655752643,96.83860232945092,96.82430250329587,96.83667978711911,96.83860232945092,1.021440387599998,1.14802681406339,0.6416810794421887,83.84615384615384,83.59462407081455,84.15970669007106,83.84615384615385,78
82,0.5670821502020484,0.7280393144802043,0.08421067805887249,98.16971713810317,98.16674645285377,98.17418725010782,98.16971713810317,1.0543647350536451,1.213707547220919,0.5763362744538527,86.15384615384616,86.13340674425093,86.28971571906354,86.15384615384616,78
83,0.5645201845388663,0.7250911965966225,0.08280712861022421,97.00499168053244,97.00381201515415,97.02971669959854,97.00499168053244,1.3054656684398651,1.4607269101672702,0.8396820136233347,83.07692307692308,82.49870351954473,82.81219576179788,83.07692307692308,78
84,0.5190091772299064,0.6620028003265983,0.0900283200110272,97.67054908485856,97.65759215998916,97.67963730295716,97.67054908485858,1.087802639024125,1.2405950592623816,0.6294253385153247,85.38461538461539,85.02574329484405,85.23136069491581,85.38461538461539,78
85,0.5822717131752717,0.7474525555184013,0.08672917744843289,96.83860232945092,96.82611787297003,96.8496997095559,96.83860232945092,0.9255147021677759,1.0391474937399228,0.5846163686655927,82.3076923076923,82.05361820841696,81.95789558426921,82.3076923076923,78
86,0.5080348108159868,0.6501923783829338,0.08156210208605778,97.33777038269551,97.3362135552048,97.34969025293142,97.33777038269551,0.9601378267010053,1.0797868023316066,0.6011908343803548,86.15384615384616,85.9869918699187,86.18680821441002,86.15384615384616,78
87,0.6861848725300086,0.8723209641481701,0.12777660173474273,96.67221297836939,96.66282312051486,96.6677379072628,96.67221297836939,0.9855056371953752,1.1059184753232532,0.6242671045135163,84.61538461538461,84.17187208395998,85.45241617357001,84.61538461538461,78
88,0.5236408608524423,0.6729150983063799,0.07581812249325019,97.50415973377704,97.50173720900523,97.5135779989326,97.50415973377704,1.0019356885717974,1.11284126010206,0.669219063875567,84.61538461538461,84.18512757740947,84.35349550734166,84.61538461538461,78
89,0.5387608750086081,0.6909970739170125,0.08205229788099562,97.50415973377704,97.5023350484338,97.5210073511817,97.50415973377704,1.100973849495252,1.2387079861429002,0.6877713891512435,83.84615384615384,83.25355200355202,84.14222204788243,83.84615384615385,78
90,0.5338738070506799,0.6822935013394607,0.0886147131126276,97.17138103161398,97.16303532324473,97.18915990044158,97.17138103161398,0.8785931368668874,1.0171849951148033,0.4628175531607768,87.6923076923077,87.7269338226785,88.79914529914531,87.6923076923077,78
91,0.4702094832533284,0.6014762567846399,0.07640916283248532,98.00332778702163,98.00090264214283,98.01136885804665,98.00332778702163,1.112395784093274,1.2362204061614142,0.7409218841906599,85.38461538461539,85.08670162648365,85.06993104934281,85.38461538461539,78
92,0.5231865467993837,0.676196399880083,0.06415699531422242,98.00332778702163,97.99707735563221,98.00611545596206,98.00332778702163,0.9007020476791594,0.9928355912367502,0.6243013743626054,84.61538461538461,84.20961090191858,84.38756798756799,84.61538461538461,78
93,0.40042197351392944,0.5202499847663077,0.040937928112199234,98.83527454242929,98.83136744212042,98.84291519381904,98.83527454242929,1.2388250256578128,1.3670116811990738,0.8542650597744594,81.53846153846153,80.79689900527454,81.22068814376505,81.53846153846153,78
94,0.503527925202721,0.6506174296924943,0.06225940501807552,98.50249584026622,98.49974115059884,98.50972831113029,98.50249584026622,0.9533675693803363,1.093407329585817,0.5332481972097108,84.61538461538461,83.96888966037903,84.32326007326009,84.61538461538461,78
95,0.5094826684186333,0.6532949734675256,0.07804575703707278,97.17138103161398,97.15393179936798,97.23682467892355,97.17138103161398,1.0445148274302483,1.1922161823345556,0.6014107407978978,85.38461538461539,84.95331197038296,85.06880284208219,85.38461538461539,78
96,0.5542919541660108,0.7183239793306903,0.062195874640325964,98.16971713810317,98.16440734361052,98.19641859975317,98.16971713810317,1.1160482524169817,1.2554526494608984,0.6978350650360186,83.84615384615384,83.25874368774717,83.81092981092982,83.84615384615385,78
97,0.49767466556084783,0.6398617378190944,0.0711134489852396,97.8369384359401,97.82672663122436,97.84473884242253,97.8369384359401,0.8590441155764792,0.9796569554342164,0.49720562897709897,85.38461538461539,85.1217014367552,85.74145639935115,85.38461538461539,78
98,0.4488667555545506,0.5800067872593277,0.05544665011754995,98.50249584026622,98.50083068746184,98.50181103066751,98.50249584026622,0.9066728303829829,1.0572159439325333,0.45504346292404485,88.46153846153847,88.34916618469249,88.53900708664247,88.46153846153845,78
99,0.4988091638997981,0.6386125550458306,0.0793990156441731,98.16971713810317,98.16493289493953,98.1829650748259,98.16971713810317,1.2045722670025296,1.3548757433891296,0.7536617316270875,83.84615384615384,83.42941176470589,83.87621637621638,83.84615384615385,78
100,0.5328619923246535,0.6894485946548613,0.06310218339173221,97.50415973377704,97.49577602877838,97.51297294773094,97.50415973377704,1.022690698504448,1.1536008152696822,0.6299603451431418,83.07692307692308,82.41107474086198,83.57512106056998,83.07692307692308,78
101,0.5139869996591618,0.6651385316723272,0.06053239755994199,97.67054908485856,97.66536004826798,97.66605249666543,97.67054908485858,1.0543956301278539,1.2104278496570058,0.5862988125914449,83.84615384615384,83.57174353128046,83.80649172455192,83.84615384615385,78
102,0.45311410117306206,0.5835093910756864,0.06192824579499613,98.16971713810317,98.1687724492953,98.19515847700119,98.16971713810317,1.010268824795882,1.1706544500258234,0.5291119830241465,87.6923076923077,87.43541393165454,87.98805721901505,87.6923076923077,78
103,0.44762746911299856,0.5758430926423324,0.06298058214566768,98.00332778702163,97.99675019996994,98.01947095669028,98.00332778702163,1.3231442090537813,1.5609955216447513,0.6095903811001335,88.46153846153847,88.33356450242415,88.55995839631399,88.46153846153845,78
104,0.40932552967416613,0.5319136432126949,0.04156118317807436,98.50249584026622,98.49901006662742,98.50969400893808,98.50249584026622,0.8721528632773293,1.0055606042345364,0.47192975613951504,86.92307692307692,86.63127026230475,86.73216783216783,86.92307692307692,78
105,0.4116140821654546,0.531807502633647,0.05103382778562311,98.66888519134775,98.66888519134775,98.66888519134775,98.66888519134775,0.9902542018228107,1.1294235090414684,0.5727462371459195,84.61538461538461,84.29847711515689,84.68687940023209,84.61538461538461,78
106,0.47993125119491625,0.6256900853232333,0.04265473940176889,98.50249584026622,98.50665770733472,98.52764978596925,98.50249584026622,0.9852125032080544,1.102639764547348,0.6329307575259817,83.07692307692308,82.39099829090092,83.00918111262938,83.07692307692308,78
107,0.3800779449704446,0.4949677496364242,0.035408522366962736,98.83527454242929,98.83526258255648,98.84353125115221,98.83527454242929,1.021251185072793,1.1092201107078128,0.7573444190011287,83.07692307692308,82.67078706733878,82.86597203992511,83.07692307692308,78
108,0.39783723338654164,0.5138206968182012,0.04988682856415644,98.50249584026622,98.49945967653015,98.50278454638092,98.50249584026622,1.004744879073567,1.1324594542384148,0.6216011775783651,83.84615384615384,83.56868131868131,83.51090448013525,83.84615384615385,78
109,0.40834579577571467,0.5250195072669732,0.058324646866439206,98.16971713810317,98.16822316386916,98.1813441908867,98.16971713810317,0.806050000505315,0.8781442104114426,0.589767373866683,83.84615384615384,83.56851572537846,83.68244820195285,83.84615384615385,109
110,0.487944006527725,0.6248484861693884,0.07723056007250163,98.00332778702163,98.00324247879382,98.01539917131579,98.00332778702163,0.9535511434078217,1.0830933124654822,0.5649246047013448,86.92307692307692,86.701412586659,86.98810010240268,86.92307692307692,109
111,0.3965695586643721,0.5116238888157042,0.051406558138152925,98.33610648918469,98.33190651723645,98.35696097017293,98.33610648918469,0.9256403148174286,1.0974652816851933,0.41016532881379436,90.0,90.03998874688531,90.49533799533799,90.0,109
112,0.3664455570672688,0.4730666793490711,0.04658218267937436,98.50249584026622,98.4999933318742,98.5006832944597,98.50249584026622,0.8167921039793227,0.9112934172153473,0.5332881341974927,86.15384615384616,85.75633198269541,85.85535099820815,86.15384615384616,109
113,0.43828374186628744,0.5618681668450958,0.0675304630605847,97.50415973377704,97.5049291218545,97.51145484599105,97.50415973377704,0.7458620179030631,0.8541130953364902,0.4211087734667874,89.23076923076923,89.04578639966624,89.45537599655246,89.23076923076924,113
